,Title,Area,Period,URL
1880,가족라이브 뮤지컬 〈어린이 캣-대전〉,대전시,2020.02.22 ~ 2020.02.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000410
1881,가족뮤지컬 “빨간모자와늑대” - 평택,경기,2020.02.15 ~ 2020.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017943
1882,"뮤지컬 〈스웨그에이지 : 외쳐, 조선!〉",서울,2020.02.14 ~ 2020.05.24,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018778
1883,신비아파트 뮤지컬 시즌3: 뱀파이어왕의 비밀 - 서울 앵콜(예술의전당),서울,2020.02.14 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018648
1884,뮤지컬 세계문명탐험대 ‘태양의 나라 이집트’,서울,2020.02.14 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018263
1885,국민뮤지컬 〈사랑은 비를 타고〉,서울,2020.02.14 ~ 2020.02.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001332
1886,뮤지컬 〈맘마미아!〉 - 김해,경남,2020.02.14 ~ 2020.02.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018238
1887,어린이뮤지컬 “콩쥐팥쥐”-서울금천,서울,2020.02.12 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001674
1888,어린이 뮤지컬 “선녀와 나무꾼” - 대전,대전시,2020.02.12 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001741
1889,어린이 뮤지컬 “임금님귀는 당나귀귀” - 대전,대전시,2020.02.12 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001656
1890,뮤지컬 〈알사탕〉 - 부천,경기,2020.02.12 ~ 2020.02.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018680
1891,뮤지컬 드라큘라 (Dracula：The Musical),서울,2020.02.11 ~ 2020.06.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017827
1892,뮤지컬 〈미드나잇 : 앤틀러스〉,서울,2020.02.11 ~ 2020.05.03,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019216
1893,어린이뮤지컬 “플란다스의 개” -인천부평,인천시,2020.02.11 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001462
1894,어린이뮤지컬 “팥죽할머니와호랑이”-부산,부산시,2020.02.11 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001646
1895,어린이 뮤지컬 “잠자는숲속의공주” -광주 수완,광주시,2020.02.11 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001730
1896,“어린이뮤지컬 정글북” - 울산,울산시,2020.02.11 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001409
1897,뮤지컬 〈여신님이 보고 계셔〉 ＆ 뮤지컬 〈줄리 앤 폴〉 패키지,서울,2020.02.10 ~ 2020.02.27,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20001800
1898,가족어린뮤지컬 “출동！마법경찰매직캅” - 평택,경기,2020.02.09 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000100
1899,2020＂가족뮤지컬 ＂빨간모자와늑대＂- 청주,충북,2020.02.09 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000755
1900,(광주)2020 가족뮤지컬 “인어공주”,광주시,2020.02.15 ~ 2020.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018578
1901,뮤지컬 흔한남매 〈엄마의 꿈을 지켜라！〉 - 서울,서울,2020.02.08 ~ 2020.02.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018197
1902,〈신비아파트 뮤지컬 시즌3: 뱀파이어왕의 비밀〉 부산 앵콜,부산시,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016741
1903,패밀리뮤지컬 헤이지니＆럭키강이 시즌2 ＂비밀의 문＂ - 부산,부산시,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017144
1904,뮤지컬 〈아이스크림 왕국의 뽀로로와 친구들〉 - 고양,경기,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018672
1905,2020년 특선가족뮤지컬 “겨울이야기” - 도봉,서울,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017192
1906,［인천］뮤지컬 〈친정엄마〉 10주년 기념공연,인천시,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19012619
1907,가족라이브 뮤지컬 〈어린이 캣-양산〉,경남,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018797
1908,(구미)2020 가족뮤지컬 “겨울이야기”,경북,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000147
1909,가족뮤지컬〈꼬마버스 타요〉 - 경기부천,경기,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018418
1910,뮤지컬 결혼하고 싶어질때！- 부천,경기,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000046
1911,［양산］가족공룡뮤지컬！포켓다이노 - 양산,경남,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000104
1912,어린이뮤지컬 〈콧구멍을 후비면-대구〉,대구시,2020.02.08 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000013
1913,가족 뮤지컬 〈마음에 쏙 드는 엄마를 원하세요？〉 - 광주,광주시,2020.02.08 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018531
1914,공룡공주뮤지컬 “프린세스다이노” - 성남,경기,2020.02.08 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018500
1915,어린이베스트셀러뮤지컬 책먹는여우 - 오산,경기,2020.02.08 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017714
1916,가족어린뮤지컬 “출동！마법경찰매직캅” - 속초,강원,2020.02.08 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000132
1917,뮤지컬 〈브라더스 까라마조프〉,서울,2020.02.07 ~ 2020.05.03,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019170
1918,뮤지컬 플랫폼,서울,2020.02.07 ~ 2020.04.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000333
1919,뮤지컬 〈마리 퀴리〉,서울,2020.02.07 ~ 2020.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018693
1920,뮤지컬 공룡 타루 - 나루아트센터대극장,서울,2020.02.08 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000131
1921,뮤지컬 〈맘마미아!〉 - 청주,충북,2020.02.07 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017853
1922,뮤지컬 〈빨래〉 - 진주,경남,2020.02.07 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018925
1923,어린이 뮤지컬 피터팬,서울,2020.02.04 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019336
1924,［창원］창작어린이뮤지컬 공룡아빠,경남,2020.02.02 ~ 2020.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000405
1925,가족뮤지컬 “빨간모자와늑대” - 광주,광주시,2020.02.02 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018142
1926,뮤지컬 〈트윈스〉,서울,2020.02.01 ~ 2020.05.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000971
1927,가족뮤지컬 “레이디버그”,서울,2020.02.01 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018507
1928,(용산)가족라이브뮤지컬 ‘ 어린이캣 프렌즈 ’,서울,2020.02.01 ~ 2020.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000024
1929,뮤지컬〈레베카〉R석 4회 관람패키지,서울,2020.02.01 ~ 2020.02.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018845
1930,뮤지컬〈레베카〉R석 3회 관람패키지,서울,2020.02.01 ~ 2020.02.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018841
1931,뮤지컬 〈키다리 아저씨〉 - 대구,대구시,2020.02.01 ~ 2020.02.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018399
1932,2020 판타스틱 뮤지컬 콘서트,서울,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017401
1933,패밀리뮤지컬 헤이지니＆럭키강이 시즌2 “비밀의 문” 서울앵콜!!,서울,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018202
1934,가족뮤지컬 〈어린이 캣 프렌즈〉,서울,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000348
1935,(2020 대구신세계백화점) 어린이뮤지컬［아빠는 곰돌이야］,대구시,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018564
1936,가족뮤지컬〈누가 내머리에 똥 쌌어？-울산〉,울산시,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016946
1937,(부천 오정)2020 가족뮤지컬＂겨울이야기＂,경기,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018274
1938,2020년 베스트셀러 가족뮤지컬 “무지개물고기” - 제주,제주,2020.02.01 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017986
1939,( 양산문화예술회관 ) 어린이뮤지컬 ［백설공주］,경남,2020.02.01 ~ 2020.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018511
1940,2019-20년 육군 창작 뮤지컬 〈귀환〉 - 고양,경기,2020.02.07 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018423
1941,공룡공주뮤지컬 “프린세스다이노” - 김포,경기,2020.02.01 ~ 2020.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018451
1942,(청주)2020 겨울방학특선 가족뮤지컬 “백설공주와 일곱난쟁이”,충북,2020.02.01 ~ 2020.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018881
1943,어린이 라이브 뮤지컬 〈리틀캣〉 - 청주,충북,2020.02.01 ~ 2020.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018140
1944,뮤지컬 〈귀환〉 - 목포,전남,2020.01.31 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019327
1945,뮤지컬 〈맘마미아!〉 - 구미,경북,2020.01.31 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000160
1946,뮤지컬 〈알사탕〉 - 수원,경기,2020.01.29 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016340
1947,어린이 국악뮤지컬 〈문지기 문지기 문열어라〉 - 인천,인천시,2020.01.29 ~ 2020.01.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018807
1948,번개맨 뮤지컬 : 검은 번개맨의 정체는?,서울,2020.01.28 ~ 2020.02.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017489
1949,가족뮤지컬 〈프린세스 마리〉,서울,2020.01.27 ~ 2020.01.27,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018978
1950,뮤지컬 여명의 눈동자,서울,2020.01.23 ~ 2020.02.27,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=P0001854
1951,뮤지컬 〈여신님이 보고 계셔〉 토크콘서트 : ‘여신님이 함께 하셔’,서울,2020.01.20 ~ 2020.02.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000484
1952,제4회 한국뮤지컬어워즈,서울,2020.01.20 ~ 2020.01.20,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019342
1953,제4회 한국뮤지컬어워즈: K뮤지컬 글로벌 네트워크 컨퍼런스,서울,2020.01.20 ~ 2020.01.20,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000517
1954,가족라이브 뮤지컬 〈어린이 캣-대구〉,대구시,2020.01.19 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017897
1955,＂2020년＂ 가족뮤지컬 겨울이야기 - 파주,경기,2020.01.19 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000017
1956,가족라이브 뮤지컬 〈알라딘-포항〉,경북,2020.01.19 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018128
1957,뮤지컬 〈미스트〉,서울,2020.01.18 ~ 2020.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018628
1958,뮤지컬〈헤드윅〉- 의정부,경기,2020.01.18 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017399
1959,NEW 시크릿쥬쥬 별의여신 뮤지컬 시즌2 - 부산,부산시,2020.01.18 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19014224
1960,가족라이브 뮤지컬〈어린이 캣-창원〉,경남,2020.02.01 ~ 2020.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017117
1961,어린이 라이브뮤지컬 〈엘사의 겨울이야기〉-서울,서울,2020.01.18 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018983
1962,어린이뮤지컬 누가 내 머리에 똥 쌌어？ - 용인,경기,2020.01.18 ~ 2020.01.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016341
1963,가족뮤지컬 ［마음에 쏙드는 엄마를 원하세요］- 안양평촌,경기,2020.01.18 ~ 2020.01.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018290
1964,＂가족뮤지컬 겨울왕국＂- 거창,경남,2020.01.18 ~ 2020.01.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000012
1965,어린이베스트셀러뮤지컬 책먹는여우 - 청주,충북,2020.01.18 ~ 2020.01.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017091
1966,가족뮤지컬 ＂신데렐라＂- 춘천,강원,2020.01.18 ~ 2020.01.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018719
1967,2019-20년 육군 창작 뮤지컬 〈귀환〉- 수원,경기,2020.01.17 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018546
1968,가족라이브뮤지컬 피노키오 - 대구,대구시,2020.01.17 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017024
1969,뮤지컬 〈폴〉,서울,2020.01.16 ~ 2020.02.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018929
1970,어린이를 위한 가족뮤지컬 ‘별주부전’ - 성남,경기,2020.01.16 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019270
1971,뮤지컬 음악에세이 그대와영원히,서울,2020.01.15 ~ 2020.06.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019341
1972,뮤지컬 〈지저스〉,서울,2020.01.15 ~ 2020.03.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019114
1973,어린이 뮤지컬 ＂벌거벗은 임금님 ” - 대전,대전시,2020.01.15 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000152
1974,어린이뮤지컬 “팥죽할머니와 호랑이” - 울산,울산시,2020.01.15 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000335
1975,어린이 뮤지컬 “해님달님” - 대전,대전시,2020.01.15 ~ 2020.02.09,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000208
1976,어린이뮤지컬 “알리바바와도둑들” -서울금천,서울,2020.01.15 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000337
1977,(성수소극장)2020 가족뮤지컬 “신데렐라”,서울,2020.01.15 ~ 2020.02.03,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018673
1978,뮤지컬 〈알사탕〉 - 고양,경기,2020.01.15 ~ 2020.01.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016511
1979,어린이 국악뮤지컬 〈문지기 문지기 문열어라〉 - 청주,충북,2020.01.15 ~ 2020.01.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018189
1980,어린이뮤지컬 ‘렛잇고2’ - 수원,경기,2020.01.18 ~ 2020.01.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017117
1981,어린이뮤지컬 “방귀쟁이 며느리” - 광주 월드컵,광주시,2020.01.14 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000339
1982,어린이뮤지컬 “콩쥐팥쥐” - 인천부평,인천시,2020.01.14 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000285
1983,어린이뮤지컬 “장화신은고양이” -부산,부산시,2020.01.14 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000342
1984,어린이 뮤지컬 “혹부리 할아버지” - 광주 수완,광주시,2020.01.14 ~ 2020.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=20000481
1985,어린이뮤지컬 ‘렛잇고’ - 양주,경기,2020.01.12 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017805
1986,＂2020년＂ 가족뮤지컬 인어공주 - 경주,경북,2020.01.12 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018802
1987,트니트니 뮤지컬 〈우리는 트니프렌즈〉,서울,2020.01.11 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016696
1988,NEW 시크릿쥬쥬 별의여신 뮤지컬 시즌2 - 수원,경기,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016217
1989,어린이뮤지컬 〈아이스크림 왕국의 뽀로로와 친구들〉- 부산,부산시,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19013782
1990,뮤지컬 〈핑크퐁과 아기상어의 바다대모험〉 - 서울마포,서울,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017106
1991,겨울방학특선 어린이 가족뮤지컬 〈신데렐라〉 - 구미,경북,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018450
1992,2019 가족뮤지컬 백설공주 - 광주,광주시,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017122
1993,어린이뮤지컬 딩동댕 동화나라 콘서트 - 서울도봉,서울,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018060
1994,(2020 대구 대백프라자) 가족뮤지컬 ［아기돼지삼형제］,대구시,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017026
1995,가족라이브 뮤지컬〈미녀와 야수-대전〉,대전시,2020.01.11 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017497
1996,어린이 라이브 뮤지컬 〈리틀캣〉 - 양산,경남,2020.01.11 ~ 2020.01.11,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017571
1997,＂2020년＂ 가족뮤지컬 겨울이야기 - 강릉,강원,2020.01.11 ~ 2020.01.11,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018343
1998,가족 뮤지컬 ［마음에 쏙드는 엄마를 원하세요］- 수원,경기,2020.01.11 ~ 2020.01.11,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018293
1999,어린이 베스트셀러 뮤지컬 〈누가 내 머리에 똥 쌌어？〉 - 대전,대전시,2020.01.11 ~ 2020.01.11,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19016773
2000,가족뮤지컬 〈프리프링 마리의 마법학교 대모험〉,서울,2020.01.15 ~ 2020.01.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018344
2001,빛의 뮤지컬 〈더 나은 노래〉,서울,2020.01.10 ~ 2020.02.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19019053
2002,뮤지컬 ［Why？ - 하늘을 나는 거북선］ - 성남,경기,2020.01.10 ~ 2020.01.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017118
2003,뮤지컬 〈귀환〉 - 부산,부산시,2020.01.10 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19017386
2004,뮤지컬 〈맘마미아!〉 - 성남,경기,2020.01.10 ~ 2020.01.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19015913
2005,놀이 뮤지컬 〈프렌쥬 시즌2: 신비의 손전등〉,서울,2020.01.09 ~ 2020.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=19018167
